ecatalogue_key,irn,RegRegistrationNumber,Class,Order,Family,UpdatedScientificName,ScientificName,TypeStatus,Country,Locality,Latitude,Longitude,Extent_km,Certainty_Percent,Type,Notes
19421,3347385,1976.1376-1377,Amphibia,Anura,Microhylidae,Otophryne pyburni,"Otophryne pyburni Campbell and Clarke, 1998",paratypes,Colombia,"Wacara, Vaupes, Colombia",0.710146,-70.74346,255.62,25,2.2,"Copied from Naomi. Vaup�s. Extent furthest point from centroid within Vaup�s department (Amazonas Region), as defined by Google Maps boundaries. Gave 25% certainty score as boundaries for this location as Wacara could not be located within Vaupes."
36891,3633462,1947.2.16.95,Amphibia,Anura,Ranidae,Pristimantis erythropleura,"Eleutherodactylus erythropleura (Boulenger,  1896)",holotype,Colombia,Cali,3.450863,-76.532552,18.78,100,2.3.,"City, centroid found by googling 'Cali, colombia'. Extent was measured using centroid and extent polygon provided by google earth. High certainty as no naming conflicts."
43355,3633466,1947.2.16.97,Amphibia,Anura,Ranidae,Pristimantis delicatus,"Eleutherodactylus delicatus Ruthven, 1917",paratype,Colombia,"Cincinati, San Lorenzo Mt., Santa Marta Mountains",,,,,,
79999,3343749,1947.2.14.74,Amphibia,Anura,Bufonidae,Atelopus elegans,"Atelopus elegans (Boulenger, 1882)",holotype,Ecuador,"Janti, Ecuador",,,,,,
42921,3345325,1968.116,Amphibia,Anura,Bufonidae,Atelopus mindoensis,"Atelopus mindoensis J. Peters, 1973",paratype,Ecuador,"10 km. N.W. of Lita | 500 m., 10 km. N.W. of Lita, Alto  Tambo, Esmereldas, Ecuador",,,,,,
43035,3345323,1968.115,Amphibia,Anura,Bufonidae,Atelopus mindoensis,"Atelopus mindoensis J. Peters, 1973",paratype,Ecuador,"Mindo | Mindo, Pichincha Prov., Ecuador",,,,,,
86948,3345771,1972.735,Amphibia,Anura,Bufonidae,Atelopus nepiozomus,"Atelopus nepiozomus Peters, 1973",paratype,Ecuador,"Posada San Juan Bosco, Limon | Posada San Juan Bosco, [Posada  slightly S.W. of Limon], Limon, General Plaza, Gualeco trail,  Morona-Santiago Province, Ecuador",,,,,,
10187,3343765,1947.2.15.45,Amphibia,Anura,Bufonidae,Atelopus ignescens,"Atelopus ignescens (Cornalia, 1849)",syntype,Ecuador,"Quito, [Ecuador]",-0.175608,-78.45252,26.61,25,2.3,"Copied from Naomi. Quito. Extent furthest point from centroid within the city of Quito, as defined by Google Maps boundaries. Boundaries of the city seemed dubious which is why I give this a 25% certainty. "
45737,1833297,1880.12.5.151,Amphibia,Anura,Bufonidae,Rhinella ceratophrys,Bufo ceratophrys,Type,Ecuador,,-1.427420608,-78.76707123,415.37,100,2.1,"Coordinates taken from the country centroid sheet. Entered into google maps, to get pin drop. Extent measured from there to the furthest country border as shown on google maps using the measure distance tool. High certainty as locality is low resolution and relatively easy to determine."
61726,1832646,1860.6.16.93-94,Amphibia,Anura,Bufonidae,Rhaebo caeruleostictus,Bufo caeruleostictus,Types,Ecuador,W. Ecuador,,,,,,
61729,1835496,1947.3.6.43-46,Amphibia,Anura,Bufonidae,Incilius occidentalis,Bufo intermedius,Types,Ecuador,Andes of Ecuador,,,,,,
86429,1927263,1940.2.20.3,Amphibia,Anura,Centrolenidae,Nymphargus griffithsi,Centrolenella griffithsi,Paratype,Ecuador,Rio Saloyam 4000ft,,,,,,
6225,1927268,1971.1854-1855,Amphibia,Anura,Centrolenidae,Nymphargus megacheirus,Centrolenella megacheira,Paratypes,Ecuador,"1700m, 16.5km NNE. of Santa Rosa, Napo Prov.",,,,,,
10891,1927250,1912.11.1.68,Amphibia,Anura,Centrolenidae,Nymphargus cochranae,Centrolenella cochranae,Type,Ecuador,"El Tapo, Rio Pastaza, 4200ft",,,,,,
25617,1927271,1898.5.19.3,Amphibia,Anura,Centrolenidae,Espadarana prosoblepon,Centrolenella ocellifera,Type,Ecuador,"Paramba, Imbabura Prov., 777m, NW Ecuador, 3500ft",,,,,,
76851,1927284,1898.4.28.163,Amphibia,Anura,Centrolenidae,Espadarana prosoblepon,Centrolenella prosoblepon,Type,Ecuador,Paramba (Prov. Imbabura),,,,,,
76881,1927260,1902.5.27.24,Amphibia,Anura,Centrolenidae,Hyalinobatrachium fleischmanni,Centrolenella fleischmanni,Type,Ecuador,"R. Durango, NW Ecuador (Prov. Esmeraldas)",,,,,,
86426,1927262,1940.2.20.4,Amphibia,Anura,Centrolenidae,Nymphargus griffithsi,Centrolenella griffithsi,Type,Ecuador,Rio Saloyam 4000ft,,,,,,
45833,1927242,1878.1.25.16,Amphibia,Anura,Centrolenidae,Centrolene buckleyi,Centrolenella buckleyi,Types,Ecuador,"Intac (Provincia Imbabura, Ecuador)",0.33322,-78.543343,27.01,50,2.6,"Google maps, earth and web searched Intac for no results, however Intag appears, so I think likely misspelling (Intag as opposed to Intac, Intag is in the correct province). Provides secondary problem as Intag is a region named after a river which passes through it. region also contains the Intag Cloud Forest Reserve (also called Cotacachi Cayapas Reserve), which would be a likely area for collection becasue of high biodiversity. Further googling found a species description from 1997 (https://species.wikimedia.org/wiki/Pristimantis_pteridophilus) of a similar locality description, leading me to believe Intac and Intag are interchangable spellings for a large ecoregion. Possible correct total description is Cordillera de Intac, which translates (google translate) to Mountain Range of Intac. Centroid coordinates are based on where google auto pin drops for 'Intag, Imbabura Province, Ecuador', extent is measured to encompass the cloud forest within the borders of Imbabura province, (borders provided by google maps) and the locality found from this spp record ( https://species.wikimedia.org/wiki/Pristimantis_pteridophilus ), measured to the foothills of that mountain range,  as this should encompass all of the region where collection was likely. Certainty is reduced as different spelling and google searching produces serveral possible areas for the locality description, but still high as extent covers most if not all of the area which could be described by the locality description.    "
45836,1927243,1880.12.5.201,Amphibia,Anura,Centrolenidae,Centrolene buckleyi,Centrolenella buckleyi,Types,Ecuador,Paitanga,-2.020494,-78.9739,3.69,50,2.2,"Copied from Naomi. Pallatanga. Extent furthest point from centroid within Pallatanga district, as defined by Google Maps boundaries. I gave a 50% certainty score since orginal name was transcribed incorrectly and district boundaries for this area have likely changed."
45848,1925336,1947.2.12.99,Amphibia,Anura,Hylidae,Boana cinerascens,Hyla granosa,Cotype,Ecuador,Canelos,-1.589437,-77.746554,0.68081,25,2.2,"Copied from Naomi. Canelos. This area was quite rural with no defined borders on Google map and no images of houses, so following protocol I measured half of the extent to the nearest named place."
45849,1925337,1880.12.5.181,Amphibia,Anura,Hylidae,Boana cinerascens,Hyla granosa,Cotype,Ecuador,Canelos,-1.589437,-77.746554,0.68081,25,2.2,"Copied from Naomi. Canelos. This area was quite rural with no defined borders on Google map and no images of houses, so following protocol I measured half of the extent to the nearest named place."
63034,1926443,1947.2.31.19,Amphibia,Anura,Hylidae,Gastrotheca plumbea,Gastrotheca plumbeum,Holotype,Ecuador,Intac,0.33322,-78.543343,58.15,50,2.6,"Google maps, earth and web searched Intac for no results, however Intag appears, so I think likely misspelling (Intag as opposed to Intac, Intag is in the correct province). Provides secondary problem as Intag is a region named after a river which passes through it. region also contains the Intag Cloud Forest Reserve (also called Cotacachi Cayapas Reserve), which would be a likely area for collection becasue of high biodiversity. Further googling found a species description from 1997 (https://species.wikimedia.org/wiki/Pristimantis_pteridophilus) of a similar locality description, leading me to believe Intac and Intag are interchangable spellings for a large ecoregion. Possible correct total description is Cordillera de Intac, which translates (google translate) to Mountain Range of Intac. Centroid coordinates are based on where google auto pin drops for 'Intag, Imbabura Province, Ecuador', extent is measured to encompass the whole of the cloud forest, (borders of which were determined to be the foothills of continuous mountains) and the locality found from this spp record ( https://species.wikimedia.org/wiki/Pristimantis_pteridophilus ), as this should encompass all of the region where collection was likely. Certainty is reduced as different spelling and google searching produces serveral possible areas for the locality description, but still high as extent covers most if not all of the area which could be described by the locality description.    "
44564,1925057,1969.640-644,Amphibia,Anura,Hylidae,Dendropsophus carnifex,Hyla carnifex,Paratypes,Ecuador,"Tandapi, Pinchincha Province, 1460m",,,,,,
59345,1926403,1931.2.12.5-9,Amphibia,Anura,Hylidae,Gastrotheca lojana,Gastrotheca lojana,Paratypes,Ecuador,Loja,-4.008282,-79.211297,5.05,100,2.3,"Locality description followed by 'Ecuador' entered into google maps, coordinates take from 'whats here' pin (default google centroid). Extent measured from there to the furthest point of the extent polygon provided be google maps. High certainty as no naming conflicts appeared in search, and extent overestimates in some dimensions."
59350,1926405,1930.10.12.6-7,Amphibia,Anura,Hylidae,Gastrotheca lojana,Gastrotheca lojana,Paratypes,Ecuador,Loja,-4.008282,-79.211297,5.05,100,2.3,"Locality description followed by 'Ecuador' entered into google maps, coordinates take from 'whats here' pin (default google centroid). Extent measured from there to the furthest point of the extent polygon provided be google maps. High certainty as no naming conflicts appeared in search, and extent overestimates in some dimensions."
59359,1926407,1931.2.12.4,Amphibia,Anura,Hylidae,Gastrotheca lojana,Gastrotheca lojana,Paratypes,Ecuador,Loja,-4.008282,-79.211297,5.05,100,2.3,"Locality description followed by 'Ecuador' entered into google maps, coordinates take from 'whats here' pin (default google centroid). Extent measured from there to the furthest point of the extent polygon provided be google maps. High certainty as no naming conflicts appeared in search, and extent overestimates in some dimensions."
59360,1926409,1930.10.12.1-5,Amphibia,Anura,Hylidae,Gastrotheca lojana,Gastrotheca lojana,Paratypes,Ecuador,Loja,-4.008282,-79.211297,5.05,100,2.3,"Locality description followed by 'Ecuador' entered into google maps, coordinates take from 'whats here' pin (default google centroid). Extent measured from there to the furthest point of the extent polygon provided be google maps. High certainty as no naming conflicts appeared in search, and extent overestimates in some dimensions."
3808,1925629,1898.5.19.3,Amphibia,Anura,Hylidae,Espadarana prosoblepon,Hyla ocellifera,Type,Ecuador,"Paramba, N.W. Ecuador",,,,,,
14078,1925224,1858.7.25.22,Amphibia,Anura,Hylidae,Boana fasciata,Hyla fasciata,Type,Ecuador,Andes of Ecuador,,,,,,
44560,1925226,1969.645,Amphibia,Anura,Hylidae,Boana fasciata,Hyla fasciata,Type,Ecuador,"Santa Cecilia, Napo Province, 340m",,,,,,
45853,1925650,1880.12.5.214,Amphibia,Anura,Hylidae,Dendropsophus parviceps,Hyla parviceps,Type,Ecuador,Sarayacu,-1.733333,-77.483376,8.9,25,2.2,"Copied from Naomi. Sarayaku. This area was quite rural with no defined borders on Google map and no images of houses, so following protocol I measured half of the extent to the nearest named place (Pacayacu)."
45860,1926106,1880.12.5.172,Amphibia,Anura,Hylidae,Tepuihyla tuberculosa,Hyla tuberculosa,Type,Ecuador,Canelos,-1.589437,-77.746554,0.68081,25,2.2,"Copied from Naomi. Canelos. This area was quite rural with no defined borders on Google map and no images of houses, so following protocol I measured half of the extent to the nearest named place."
45861,1926326,1878.1.25.21,Amphibia,Anura,Hylidae,Gastrotheca guentheri,Amphignathodon guentheri,Type,Ecuador,Intac,0.33322,-78.543343,58.15,50,2.6,"Google maps, earth and web searched Intac for no results, however Intag appears, so I think likely misspelling (Intag as opposed to Intac, Intag is in the correct province). Provides secondary problem as Intag is a region named after a river which passes through it. region also contains the Intag Cloud Forest Reserve (also called Cotacachi Cayapas Reserve), which would be a likely area for collection becasue of high biodiversity. Further googling found a species description from 1997 (https://species.wikimedia.org/wiki/Pristimantis_pteridophilus) of a similar locality description, leading me to believe Intac and Intag are interchangable spellings for a large ecoregion. Possible correct total description is Cordillera de Intac, which translates (google translate) to Mountain Range of Intac. Centroid coordinates are based on where google auto pin drops for 'Intag, Imbabura Province, Ecuador', extent is measured to encompass the whole of the cloud forest, (borders of which were determined to be the foothills of continuous mountains) and the locality found from this spp record ( https://species.wikimedia.org/wiki/Pristimantis_pteridophilus ), as this should encompass all of the region where collection was likely. Certainty is reduced as different spelling and google searching produces serveral possible areas for the locality description, but still high as extent covers most if not all of the area which could be described by the locality description.    "
45879,1926827,1880.12.5.230,Amphibia,Anura,Hylidae,Agalychnis buckleyi,Phyllomedusa buckleyi,Type,Ecuador,Sarayacu,-1.733333,-77.483376,8.9,25,2.2,"Copied from Naomi. Sarayaku. This area was quite rural with no defined borders on Google map and no images of houses, so following protocol I measured half of the extent to the nearest named place (Pacayacu)."
61740,1925853,1858.7.25.30,Amphibia,Anura,Hylidae,Dendropsophus rhodopeplus,Hyla rhodopepla,Type,Ecuador,Andes of Ecuador,,,,,,
72793,1926896,1912.11.1.71,Amphibia,Anura,Hylidae,Agalychnis buckleyi,Phyllomedusa loris,Type,Ecuador,"El Tapo, E. Ecuador, 4200ft",,,,,,
76841,1925690,1898.10.26.27,Amphibia,Anura,Hylidae,Boana picturata,Hyla picturata,Type,Ecuador,"Paramba, W. Ecuador",0.816667,-78.35,2.51,25,2.3,"Centroid taken from google maps pin drop (coordinates originally found on https://geographic.org/geographic_names/name.php?uni=-1378020&fid=1588&c=ecuador coords in degrees/minutes/seconds format put into google web search to find locality. Extent is difficult to measure as the satellite images are of low quality, so it is difficult to determine where buildings are. However, lighter patches of ground are likley to indicate clearings in the forest, and some of those correspond to named buisnesses, so I am taking light sandy coloured areas to represent builds and basing extent off of that. Lower certainty as extent was difficult to measure."
76844,1926288,1902.5.27.26,Amphibia,Anura,Hylidae,Cruziohyla calcarifer,Agalychnis calcarifer,Type,Ecuador,"Rio Durango, N.W. Ecuador",,,,,,
76848,1926397,1947.2.22.49,Amphibia,Anura,Hylidae,Gastrotheca cornuta,Gastrotheca cornutum,Type,Ecuador,Cachabe,0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
76894,1926395,1898.4.28.162,Amphibia,Anura,Hylidae,Gastrotheca cornuta,Gastrotheca cornutum,Type,Ecuador,Cachabe,0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
45837,1924603,1880.12.5.245,Amphibia,Anura,Hylidae,Osteocephalus alboguttatus,Hyla alboguttata,Types,Ecuador,Sarayacu,-1.733333,-77.483376,8.9,25,2.2,"Copied from Naomi. Sarayaku. This area was quite rural with no defined borders on Google map and no images of houses, so following protocol I measured half of the extent to the nearest named place (Pacayacu)."
45838,1924646,1880.12.5.230,Amphibia,Anura,Hylidae,Hyloscirtus albopunctulatus,Hyla albopunctulata,Types,Ecuador,Sarayacu,-1.733333,-77.483376,8.9,25,2.2,"Copied from Naomi. Sarayaku. This area was quite rural with no defined borders on Google map and no images of houses, so following protocol I measured half of the extent to the nearest named place (Pacayacu)."
45839,1924647,1880.12.5.159-162,Amphibia,Anura,Hylidae,Hyloscirtus albopunctulatus,Hyla albopunctulata,Types,Ecuador,,-1.427420608,-78.76707123,415.37,100,2.1,"Coordinates taken from the country centroid sheet. Entered into google maps, to get pin drop. Extent measured from there to the furthest country border as shown on google maps using the measure distance tool. High certainty as locality is low resolution and relatively easy to determine."
45840,1925182,1880.12.5.154-155,Amphibia,Anura,Hylidae,Scinax funereus,Hyla depressiceps,Types,Ecuador,,-1.427420608,-78.76707123,415.37,100,2.1,"Coordinates taken from the country centroid sheet. Entered into google maps, to get pin drop. Extent measured from there to the furthest country border as shown on google maps using the measure distance tool. High certainty as locality is low resolution and relatively easy to determine."
45862,1926420,1947.2.31.4,Amphibia,Anura,Hylidae,Gastrotheca longipes,Gastrotheca longipes,Types,Ecuador,Canelos,-1.589437,-77.746554,0.68081,25,2.2,"Copied from Naomi. Canelos. This area was quite rural with no defined borders on Google map and no images of houses, so following protocol I measured half of the extent to the nearest named place."
45863,1926421,1880.12.5.169,Amphibia,Anura,Hylidae,Gastrotheca longipes,Gastrotheca longipes,Types,Ecuador,Canelos,-1.589437,-77.746554,0.68081,25,2.2,"Copied from Naomi. Canelos. This area was quite rural with no defined borders on Google map and no images of houses, so following protocol I measured half of the extent to the nearest named place."
45864,1926422,1947.2.31.5,Amphibia,Anura,Hylidae,Gastrotheca longipes,Gastrotheca longipes,Types,Ecuador,Sarayacu,-1.733333,-77.483376,8.9,25,2.2,"Copied from Naomi. Sarayaku. This area was quite rural with no defined borders on Google map and no images of houses, so following protocol I measured half of the extent to the nearest named place (Pacayacu)."
45872,1926567,1880.12.5.184-189,Amphibia,Anura,Hylidae,Osteocephalus buckleyi,Osteocephalus buckleyi,Types,Ecuador,Canelos,-1.589437,-77.746554,0.68081,25,2.2,"Copied from Naomi. Canelos. This area was quite rural with no defined borders on Google map and no images of houses, so following protocol I measured half of the extent to the nearest named place."
45873,1926568,1880.12.5.238,Amphibia,Anura,Hylidae,Osteocephalus buckleyi,Osteocephalus buckleyi,Types,Ecuador,Sarayacu,-1.733333,-77.483376,8.9,25,2.2,"Copied from Naomi. Sarayaku. This area was quite rural with no defined borders on Google map and no images of houses, so following protocol I measured half of the extent to the nearest named place (Pacayacu)."
45874,1926569,1880.12.5.215-217,Amphibia,Anura,Hylidae,Osteocephalus buckleyi,Osteocephalus buckleyi,Types,Ecuador,Sarayacu,-1.733333,-77.483376,8.9,25,2.2,"Copied from Naomi. Sarayaku. This area was quite rural with no defined borders on Google map and no images of houses, so following protocol I measured half of the extent to the nearest named place (Pacayacu)."
45875,1926570,1880.12.5.274,Amphibia,Anura,Hylidae,Osteocephalus buckleyi,Osteocephalus buckleyi,Types,Ecuador,Paitanga,,,,,,
76843,1925870,1898.4.28.147-151,Amphibia,Anura,Hylidae,Boana rosenbergi,Hyla rosenbergii,Types,Ecuador,Cachabe,0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
76845,1926388,1898.4.28.160-161,Amphibia,Anura,Hylidae,Gastrotheca angustifrons,Gastrotheca angustifrons,Types,Ecuador,Cachabe,0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
76886,1926386,1947.2.22.38-39,Amphibia,Anura,Hylidae,Gastrotheca angustifrons,Gastrotheca angustifrons,Types,Ecuador,Cachabe,0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
6210,1949190,1926.12.4.1,Amphibia,Anura,Leptodactylidae,Hypodactylus peraccai,"Phrynopus peraccai Lynch, 1975",Cotype,Ecuador,Papallacta,-0.377427,-78.1416,452.53,25,2.2,"Copied from Naomi. Papallacta. Extent furthest point from centroid within Papallacta district, as defined by Google Maps boundaries. I gave 25% certainty as borders have likely changed."
72907,1947977,1947.Febraury.15.74-76,Amphibia,Anura,Leptodactylidae,Pristimantis ventrimarmoratus,"Eleutherodactylus ventrimarmoratus (Boulenger, 1912)",Cotype,Ecuador,"El Topo, E. Ecuador, 4200ft",,,,,,
1516,3633358,1947.2.15.82,Amphibia,Anura,Leptodactylidae,Diasporus gularis,"Eleutherodactylus gularis (Boulenger, 1898)",holotype,Ecuador,Cachabe,0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
34173,3633336,1947.2.15.69,Amphibia,Anura,Leptodactylidae,Pristimantis achatinus,"Eleutherodactylus achatinus (Boulenger,  1898)",holotype,Ecuador,"Cachabi | Cachabe, Prov. Esmeraldas, Ecuador",0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
35800,3633472,1947.2.17.1,Amphibia,Anura,Leptodactylidae,Pristimantis subsigillatus,"Eleutherodactylus subsigillatus (Boulenger,  1902)",holotype,Ecuador,"Salidero | Salidero, N.W. Ecuador",,,,,,
36263,3633392,1947.2.16.20,Amphibia,Anura,Leptodactylidae,Pristimantis conspicillatus,"Eleutherodactylus conspicillatus (Gunther,  1859, 1858)",holotype,Ecuador,Andes of Ecuador,,,,,,
59310,3633388,1947.2.16.11,Amphibia,Anura,Leptodactylidae,Lynchius flavomaculatus,"Phrynopus flavomaculatus (Parker, 1938)",holotype,Ecuador,"Loja City | 15 km. E. of Loja City, Ecuador",,,,,,
59368,1949185,1935.11.3.16,Amphibia,Anura,Leptodactylidae,Lynchius flavomaculatus,"Phrynopus flavomaculatus (Parker, 1938)",Holotype,Ecuador,"15km E. of Loja City, 3000m",,,,,,
72119,1946996,1970.178,Amphibia,Anura,Leptodactylidae,Strabomantis helonotus,Amblyphrynus helonotus,Holotype,Ecuador,"R. Pitzara, Pichincha Prov.",,,,,,
34250,3633494,1947.2.17.36-38,Amphibia,Anura,Leptodactylidae,Barycholos pulcher,"Barycholos pulcher (Boulenger, 1898)",lectotype,Ecuador,Chinabo,,,,,,
41673,3634190,1971.1797,Amphibia,Anura,Leptodactylidae,Pristimantis lanthanites,"Eleutherodactylus lanthanites Lynch, 1975",paratype,Ecuador,Santa Cecilia,-0.0632407,-77.936118,108.46,50,2.2,"Copied from Naomi. Napo. Extent furthest point from centroid within Napo province (Provincia de Napo), as defined by Google Maps boundaries. I gave 50% certainty as borders have likely changed and because Santa Cecilia could not be located; Google gave Santa Cecilia as also being a church in Quito, however, since this specimen was collected at the same time and same person as the 'Santa Cecili, Napo' records I am determining this specimen as also being from Napo district."
41682,3634188,1971.1796,Amphibia,Anura,Leptodactylidae,Pristimantis lanthanites,"Eleutherodactylus lanthanites Lynch, 1975",paratype,Ecuador,Santa Cecilia,-0.0632407,-77.936118,108.46,50,2.2,"Copied from Naomi. Napo. Extent furthest point from centroid within Napo province (Provincia de Napo), as defined by Google Maps boundaries. I gave 50% certainty as borders have likely changed and because Santa Cecilia could not be located; Google gave Santa Cecilia as also being a church in Quito, however, since this specimen was collected at the same time and same person as the 'Santa Cecili, Napo' records I am determining this specimen as also being from Napo district."
59291,1949774,1933.6.24.46,Amphibia,Anura,Leptodactylidae,Telmatobius vellardi,Telmatobius vellardi,Paratype,Ecuador,"Loja, 2200m",,,,,,
59365,1947440,1931.2.12.3,Amphibia,Anura,Leptodactylidae,Pristimantis lymani,Eleutherodactylus carrioni,Paratype,Ecuador,Loja,-4.008282,-79.211297,5.05,100,2.3,"Locality description followed by 'Ecuador' entered into google maps, coordinates take from 'whats here' pin (default google centroid). Extent measured from there to the furthest point of the extent polygon provided be google maps. High certainty as no naming conflicts appeared in search, and extent overestimates in some dimensions."
59371,1947438,1931.2.12.2,Amphibia,Anura,Leptodactylidae,Pristimantis lymani,Eleutherodactylus carrioni,Paratype,Ecuador,Loja,-4.008282,-79.211297,5.05,100,2.3,"Locality description followed by 'Ecuador' entered into google maps, coordinates take from 'whats here' pin (default google centroid). Extent measured from there to the furthest point of the extent polygon provided be google maps. High certainty as no naming conflicts appeared in search, and extent overestimates in some dimensions."
2706,1947681,1971.1796,Amphibia,Anura,Leptodactylidae,Pristimantis lanthanites,"Eleutherodactylus lanthanites Lynch, 1975",Paratypes,Ecuador,"Santa Cecilia, Napo",-0.0632407,-77.936118,108.46,50,2.2,"Copied from Naomi. Napo. Extent furthest point from centroid within Napo province (Provincia de Napo), as defined by Google Maps boundaries. I gave 50% certainty as borders have likely changed and because Santa Cecilia could not be located; Google gave Santa Cecilia as also being a church in Quito, however, since this specimen was collected at the same time and same person as the 'Santa Cecili, Napo' records I am determining this specimen as also being from Napo district."
10601,1947682,1971.1797,Amphibia,Anura,Leptodactylidae,Pristimantis lanthanites,"Eleutherodactylus lanthanites Lynch, 1975",Paratypes,Ecuador,"Santa Cecilia, Napo",-0.0632407,-77.936118,108.46,50,2.2,"Copied from Naomi. Napo. Extent furthest point from centroid within Napo province (Provincia de Napo), as defined by Google Maps boundaries. I gave 50% certainty as borders have likely changed and because Santa Cecilia could not be located; Google gave Santa Cecilia as also being a church in Quito, however, since this specimen was collected at the same time and same person as the 'Santa Cecili, Napo' records I am determining this specimen as also being from Napo district."
21165,1947683,1971.1798-1799,Amphibia,Anura,Leptodactylidae,Pristimantis lanthanites,"Eleutherodactylus lanthanites Lynch, 1975",Paratypes,Ecuador,"Santa Cecilia, Napo",-0.0632407,-77.936118,108.46,50,2.2,"Copied from Naomi. Napo. Extent furthest point from centroid within Napo province (Provincia de Napo), as defined by Google Maps boundaries. I gave 50% certainty as borders have likely changed and because Santa Cecilia could not be located; Google gave Santa Cecilia as also being a church in Quito, however, since this specimen was collected at the same time and same person as the 'Santa Cecili, Napo' records I am determining this specimen as also being from Napo district."
41674,3634192,1971.1798-1799,Amphibia,Anura,Leptodactylidae,Pristimantis lanthanites,"Eleutherodactylus lanthanites Lynch, 1975",paratypes,Ecuador,Santa Cecilia,-0.0632407,-77.936118,108.46,50,2.2,"Copied from Naomi. Napo. Extent furthest point from centroid within Napo province (Provincia de Napo), as defined by Google Maps boundaries. I gave 50% certainty as borders have likely changed and because Santa Cecilia could not be located; Google gave Santa Cecilia as also being a church in Quito, however, since this specimen was collected at the same time and same person as the 'Santa Cecili, Napo' records I am determining this specimen as also being from Napo district."
59309,3633390,1947.2.16.12-15,Amphibia,Anura,Leptodactylidae,Lynchius flavomaculatus,"Phrynopus flavomaculatus (Parker, 1938)",paratypes,Ecuador,"Loja City | 15 km. E. of Loja City, Ecuador",,,,,,
59369,1949187,1935.11.3.17-20,Amphibia,Anura,Leptodactylidae,Lynchius flavomaculatus,"Phrynopus flavomaculatus (Parker, 1938)",Paratypes,Ecuador,"15km E. of Loja City, 3000m",,,,,,
14059,3633480,1947.2.17.9,Amphibia,Anura,Leptodactylidae,Pristimantis unistrigatus,"Eleutherodactylus unistrigatus (Gunther,  1859)",syntype,Ecuador,W. Ecuador,-0.767578,-79.894616,270.43,50,2.2,Copied from Naomi. Manab� Province. Extent measured from furthest point from centroid of Manab� Province in West Ecuador. 50% certainty as West Ecuador is vast.
36811,3633488,1947.2.17.25,Amphibia,Anura,Leptodactylidae,Pristimantis surdus,"Eleutherodactylus surdus (Boulenger, 1882)",syntype,Ecuador,West Ecuador,-0.767578,-79.894616,270.43,50,2.2,Copied from Naomi. Manab� Province. Extent measured from furthest point from centroid of Manab� Province in West Ecuador. 50% certainty as West Ecuador is vast.
80001,3633486,1947.2.17.24,Amphibia,Anura,Leptodactylidae,Pristimantis curtipes,"Eleutherodactylus whymperi (Boulenger, 1882)",syntype,Ecuador,Cotocachi,0.302938,-78.269606,2.02,50,2.3,"Copied from Naomi. Cotocachi. Extent furthest point from centroid within Cotocachi town (Imbabura Province), as defined by Google Maps boundaries."
